,date,dn,dn1,day,month,year,hour,minute,zenith_angle,radius_vec,equ_time,declination,rawpar,modpar,corrpar
36,2017-09-19 10:50:00+10:00,262,0,19,9,2017,10,50,26.500341505253278,0.9907918909504366,0.10246988448135426,0.029182159688363758,904.381,1899.6129858512677,895.0298813362
37,2017-09-19 11:00:00+10:00,262,0,19,9,2017,11,0,25.015928137486814,0.9907918909504366,0.10246988448135426,0.029182159688363758,644.925,1926.896996585413,638.2566044849999
38,2017-09-19 11:10:00+10:00,262,0,19,9,2017,11,10,23.69382400534748,0.9907918909504366,0.10246988448135426,0.029182159688363758,606.412,1950.0388465210642,600.1418212024
39,2017-09-19 11:20:00+10:00,262,0,19,9,2017,11,20,22.56264967250632,0.9907918909504366,0.10246988448135426,0.029182159688363758,517.531,1968.9590920546757,512.1798329661999
40,2017-09-19 11:30:00+10:00,262,0,19,9,2017,11,30,21.652408514807505,0.9907918909504366,0.10246988448135426,0.029182159688363758,455.263,1983.5871985642295,450.55567163259997
41,2017-09-19 11:40:00+10:00,262,0,19,9,2017,11,40,20.991906543499336,0.9907918909504366,0.10246988448135426,0.029182159688363758,600.124,1993.865032885639,593.9188378648
42,2017-09-19 11:50:00+10:00,262,0,19,9,2017,11,50,20.6052068641001,0.9907918909504366,0.10246988448135426,0.029182159688363758,548.814,1999.7498107990762,543.1393730028
43,2017-09-19 12:00:00+10:00,262,0,19,9,2017,12,0,20.50782272633377,0.9907918909504366,0.10246988448135426,0.029182159688363758,588.94,2001.2162989222857,582.850478188
44,2017-09-19 12:10:00+10:00,262,0,19,9,2017,12,10,20.703841692589553,0.9907918909504366,0.10246988448135426,0.029182159688363758,597.13,1998.2581246061138,590.955795226
45,2017-09-19 12:20:00+10:00,262,0,19,9,2017,12,20,21.18511192706234,0.9907918909504366,0.10246988448135426,0.029182159688363758,467.327,1990.888107963891,462.4949322854
46,2017-09-19 12:30:00+10:00,262,0,19,9,2017,12,30,21.932841744995393,0.9907918909504366,0.10246988448135426,0.029182159688363758,523.799,1979.13759440413,518.3830230998
47,2017-09-19 12:40:00+10:00,262,0,19,9,2017,12,40,22.92093474934224,0.9907918909504366,0.10246988448135426,0.029182159688363758,602.384,1963.054831204239,596.1554699168
48,2017-09-19 12:50:00+10:00,262,0,19,9,2017,12,50,24.119824484826484,0.9907918909504366,0.10246988448135426,0.029182159688363758,797.037,1942.7024949575034,788.7957968274001
49,2017-09-19 13:00:00+10:00,262,0,19,9,2017,13,0,25.499742174780284,0.9907918909504366,0.10246988448135426,0.029182159688363758,849.48,1918.1545354097955,840.696546696
50,2017-09-19 13:10:00+10:00,262,0,19,9,2017,13,10,27.032917689151596,0.9907918909504366,0.10246988448135426,0.029182159688363758,846.037,1889.4925527059393,837.2891466274
51,2017-09-19 13:20:00+10:00,262,0,19,9,2017,13,20,28.694725929052545,0.9907918909504366,0.10246988448135426,0.029182159688363758,967.261,1856.8019670777383,957.2597147122
52,2017-09-19 13:30:00+10:00,262,0,19,9,2017,13,30,30.464047089134304,0.9907918909504366,0.10246988448135426,0.029182159688363758,621.118,1820.1682705603282,614.6957641036
53,2017-09-19 13:40:00+10:00,262,0,19,9,2017,13,40,32.32314812435096,0.9907918909504366,0.10246988448135426,0.029182159688363758,294.948,1779.6736678717157,291.8982966696
54,2017-09-19 13:50:00+10:00,262,0,19,9,2017,13,50,34.257327127495074,0.9907918909504366,0.10246988448135426,0.029182159688363758,109.83,1735.3944170606042,108.694379766
55,2017-09-19 14:00:00+10:00,262,0,19,9,2017,14,0,36.2544761049269,0.9907918909504366,0.10246988448135426,0.029182159688363758,247.436,1687.3991693679511,244.8775612472
56,2017-09-19 14:10:00+10:00,262,0,19,9,2017,14,10,38.3046478636651,0.9907918909504366,0.10246988448135426,0.029182159688363758,207.317,1635.7485819525368,205.1733836834
57,2017-09-19 14:20:00+10:00,262,0,19,9,2017,14,20,40.399666835155706,0.9907918909504366,0.10246988448135426,0.029182159688363758,215.398,1580.4964372477405,213.1708277596
58,2017-09-19 14:30:00+10:00,262,0,19,9,2017,14,30,42.53279727707388,0.9907918909504366,0.10246988448135426,0.029182159688363758,249.002,1521.6924498355393,246.42736912040002
59,2017-09-19 14:40:00+10:00,262,0,19,9,2017,14,40,44.69846881547006,0.9907918909504366,0.10246988448135426,0.029182159688363758,245.627,1459.3868774461218,243.08726594540002
60,2017-09-19 14:50:00+10:00,262,0,19,9,2017,14,50,46.892053365490625,0.9907918909504366,0.10246988448135426,0.029182159688363758,212.878,1393.6369790839397,210.67688405559997
61,2017-09-19 15:00:00+10:00,262,0,19,9,2017,15,0,49.109685571578545,0.9907918909504366,0.10246988448135426,0.029182159688363758,223.51,1324.5152828104285,221.19895130199998
62,2017-09-19 15:10:00+10:00,262,0,19,9,2017,15,10,51.348118958327284,0.9907918909504366,0.10246988448135426,0.029182159688363758,280.413,1252.1195411696303,277.5135856626
63,2017-09-19 15:20:00+10:00,262,0,19,9,2017,15,20,53.60461084894615,0.9907918909504366,0.10246988448135426,0.029182159688363758,284.346,1176.5841666472854,281.4059192292
64,2017-09-19 15:30:00+10:00,262,0,19,9,2017,15,30,55.87683021585931,0.9907918909504366,0.10246988448135426,0.029182159688363758,212.328,1098.092856062079,210.1325709456
65,2017-09-19 15:40:00+10:00,262,0,19,9,2017,15,40,58.16278371093091,0.9907918909504366,0.10246988448135426,0.029182159688363758,242.282,1016.8920345827506,239.77685257640002
66,2017-09-19 15:50:00+10:00,262,0,19,9,2017,15,50,60.46075607465107,0.9907918909504366,0.10246988448135426,0.029182159688363758,246.338,933.304680250757,243.7909143476
67,2017-09-19 16:00:00+10:00,262,0,19,9,2017,16,0,62.76926191602113,0.9907918909504366,0.10246988448135426,0.029182159688363758,270.729,847.7440313827601,267.9297162858
68,2017-09-19 16:10:00+10:00,262,0,19,9,2017,16,10,65.08700649463601,0.9907918909504366,0.10246988448135426,0.029182159688363758,256.24,760.7266346591397,253.590529648
69,2017-09-19 16:20:00+10:00,262,0,19,9,2017,16,20,67.41285364373118,0.9907918909504366,0.10246988448135426,0.029182159688363758,189.96,672.8841633195916,187.995851592
70,2017-09-19 16:30:00+10:00,262,0,19,9,2017,16,30,69.74579937089727,0.9907918909504366,0.10246988448135426,0.029182159688363758,113.211,584.9734244622368,112.0404209022
71,2017-09-19 16:40:00+10:00,262,0,19,9,2017,16,40,72.08494998339911,0.9907918909504366,0.10246988448135426,0.029182159688363758,97.0124,497.8839832190007,96.00931118648
72,2017-09-19 16:50:00+10:00,262,0,19,9,2017,16,50,74.4295038260791,0.9907918909504366,0.10246988448135426,0.029182159688363758,107.095,412.6428602048858,105.987659119
73,2017-09-19 17:00:00+10:00,262,0,19,9,2017,17,0,76.7787359067672,0.9907918909504366,0.10246988448135426,0.029182159688363758,111.499,330.41580713198505,110.3461226398
74,2017-09-19 17:10:00+10:00,262,0,19,9,2017,17,10,79.13198482893239,0.9907918909504366,0.10246988448135426,0.029182159688363758,79.5937,252.50473321525368,78.77071706074
75,2017-09-19 17:20:00+10:00,262,0,19,9,2017,17,20,81.48864156332974,0.9907918909504366,0.10246988448135426,0.029182159688363758,51.9031,180.3409407083948,51.36643232662
76,2017-09-19 17:30:00+10:00,262,0,19,9,2017,17,30,83.84813967680861,0.9907918909504366,0.10246988448135426,0.029182159688363758,19.1635,115.4739297093302,18.965353242699997
77,2017-09-19 17:40:00+10:00,262,0,19,9,2017,17,40,86.20994670272493,0.9907918909504366,0.10246988448135426,0.029182159688363758,-0.783516,59.55564780538004,-0.7754146012631999
78,2017-09-19 17:50:00+10:00,262,0,19,9,2017,17,50,88.57355638768043,0.9907918909504366,0.10246988448135426,0.029182159688363758,-1.11757,14.320186216121066,-1.106014549714
151,2017-09-20 06:00:00+10:00,263,1,20,9,2017,6,0,89.92684215501606,0.9913507586266431,0.1087239960562311,0.022413340880473,2.48447,-6.075166312091734,2.459084430881
152,2017-09-20 06:10:00+10:00,263,1,20,9,2017,6,10,87.5618328711836,0.9913507586266431,0.1087239960562311,0.022413340880473,10.7822,32.27587692115921,10.67203071506
153,2017-09-20 06:20:00+10:00,263,1,20,9,2017,6,20,85.19810454891935,0.9913507586266431,0.1087239960562311,0.022413340880473,20.3069,82.34738055460893,20.09941018787
154,2017-09-20 06:30:00+10:00,263,1,20,9,2017,6,30,82.83614711522443,0.9913507586266431,0.1087239960562311,0.022413340880473,32.8322,142.36973577269785,32.49673043006
155,2017-09-20 06:40:00+10:00,263,1,20,9,2017,6,40,80.47647049262943,0.9913507586266431,0.1087239960562311,0.022413340880473,72.5708,210.64109973041298,71.82929333684001
156,2017-09-20 06:50:00+10:00,263,1,20,9,2017,6,50,78.11961184830243,0.9913507586266431,0.1087239960562311,0.022413340880473,101.491,285.5503950282363,100.4539954093
157,2017-09-20 07:00:00+10:00,263,1,20,9,2017,7,0,75.76614354399995,0.9913507586266431,0.1087239960562311,0.022413340880473,107.389,365.59581919800996,106.2917314147
158,2017-09-20 07:10:00+10:00,263,1,20,9,2017,7,10,73.41668202549398,0.9913507586266431,0.1087239960562311,0.022413340880473,133.11,449.3987815998118,131.749921953
159,2017-09-20 07:20:00+10:00,263,1,20,9,2017,7,20,71.07189793144008,0.9913507586266431,0.1087239960562311,0.022413340880473,110.464,535.7133162443465,109.3353119872
160,2017-09-20 07:30:00+10:00,263,1,20,9,2017,7,30,68.73252775700773,0.9913507586266431,0.1087239960562311,0.022413340880473,104.184,623.4311415563532,103.1194791432
161,2017-09-20 07:40:00+10:00,263,1,20,9,2017,7,40,66.39938748047565,0.9913507586266431,0.1087239960562311,0.022413340880473,178.626,711.5826487272379,176.8008531198
162,2017-09-20 07:50:00+10:00,263,1,20,9,2017,7,50,64.07338865609447,0.9913507586266431,0.1087239960562311,0.022413340880473,222.799,799.3341962803275,220.5225066577
163,2017-09-20 08:00:00+10:00,263,1,20,9,2017,8,0,61.755557600080685,0.9913507586266431,0.1087239960562311,0.022413340880473,245.227,885.9821675389782,242.72134408210002
164,2017-09-20 08:10:00+10:00,263,1,20,9,2017,8,10,59.44705845683706,0.9913507586266431,0.1087239960562311,0.022413340880473,373.032,970.9443081898619,369.2204709336
165,2017-09-20 08:20:00+10:00,263,1,20,9,2017,8,20,57.14922114011108,0.9913507586266431,0.1087239960562311,0.022413340880473,373.206,1053.7489020452072,369.39269305380003
166,2017-09-20 08:30:00+10:00,263,1,20,9,2017,8,30,54.86357541262178,0.9913507586266431,0.1087239960562311,0.022413340880473,586.346,1134.0223640491108,580.3548924758
167,2017-09-20 08:40:00+10:00,263,1,20,9,2017,8,40,52.591892715224674,0.9913507586266431,0.1087239960562311,0.022413340880473,674.734,1211.4758308070088,667.8397704082
168,2017-09-20 08:50:00+10:00,263,1,20,9,2017,8,50,50.33623780454926,0.9913507586266431,0.1087239960562311,0.022413340880473,635.533,1285.891311324591,629.0393144659
169,2017-09-20 09:00:00+10:00,263,1,20,9,2017,9,0,48.099032831652096,0.9913507586266431,0.1087239960562311,0.022413340880473,479.498,1357.1079256777748,474.5986332854
170,2017-09-20 09:10:00+10:00,263,1,20,9,2017,9,10,45.88313722091824,0.9913507586266431,0.1087239960562311,0.022413340880473,1083.82,1425.008708967579,1072.745852386
171,2017-09-20 09:20:00+10:00,263,1,20,9,2017,9,20,43.69194761205096,0.9913507586266431,0.1087239960562311,0.022413340880473,904.236,1489.5083945495255,894.9967878228
172,2017-09-20 09:30:00+10:00,263,1,20,9,2017,9,30,41.52952321618445,0.9913507586266431,0.1087239960562311,0.022413340880473,932.518,1550.542516922384,922.9898108314001
173,2017-09-20 09:40:00+10:00,263,1,20,9,2017,9,40,39.400743174482145,0.9913507586266431,0.1087239960562311,0.022413340880473,741.994,1608.0580938227008,734.4125279062
174,2017-09-20 09:50:00+10:00,263,1,20,9,2017,9,50,37.31150376144035,0.9913507586266431,0.1087239960562311,0.022413340880473,1615.25,1662.006062152974,1598.745860075
175,2017-09-20 10:00:00+10:00,263,1,20,9,2017,10,0,35.26896421242593,0.9913507586266431,0.1087239960562311,0.022413340880473,1707.04,1712.335556564577,1689.597977392
176,2017-09-20 10:10:00+10:00,263,1,20,9,2017,10,10,33.281849854113226,0.9913507586266431,0.1087239960562311,0.022413340880473,1834.07,1758.990035945055,1815.330022961
177,2017-09-20 10:20:00+10:00,263,1,20,9,2017,10,20,31.360818646341684,0.9913507586266431,0.1087239960562311,0.022413340880473,1954.34,1801.9051846746945,1934.3711401819999
178,2017-09-20 10:30:00+10:00,263,1,20,9,2017,10,30,29.518889570041285,0.9913507586266431,0.1087239960562311,0.022413340880473,1407.34,1841.00844500231,1392.960222082
179,2017-09-20 10:40:00+10:00,263,1,20,9,2017,10,40,27.771914064283152,0.9913507586266431,0.1087239960562311,0.022413340880473,356.918,1876.2199765740527,353.2711189514
180,2017-09-20 10:50:00+10:00,263,1,20,9,2017,10,50,26.1390382887154,0.9913507586266431,0.1087239960562311,0.022413340880473,2014.24,1907.454790932939,1993.659099952
181,2017-09-20 11:00:00+10:00,263,1,20,9,2017,11,0,24.643046639193,0.9913507586266431,0.1087239960562311,0.022413340880473,2061.83,1934.6257741065763,2040.762839609
182,2017-09-20 11:10:00+10:00,263,1,20,9,2017,11,10,23.31039217570501,0.9913507586266431,0.1087239960562311,0.022413340880473,2038.33,1957.6472901054515,2017.502955559
183,2017-09-20 11:20:00+10:00,263,1,20,9,2017,11,20,22.17062189684474,0.9913507586266431,0.1087239960562311,0.022413340880473,2065.24,1976.439052603479,2044.1379972519999
184,2017-09-20 11:30:00+10:00,263,1,20,9,2017,11,30,21.25484965777751,0.9913507586266431,0.1087239960562311,0.022413340880473,782.492,1990.9299610518228,774.4967314915999
185,2017-09-20 11:40:00+10:00,263,1,20,9,2017,11,40,20.59302913398424,0.9913507586266431,0.1087239960562311,0.022413340880473,1286.24,2001.06162023213,1273.097585552
186,2017-09-20 11:50:00+10:00,263,1,20,9,2017,11,50,20.21015830977938,0.9913507586266431,0.1087239960562311,0.022413340880473,203.278,2006.791297525243,201.2009663794
187,2017-09-20 12:00:00+10:00,263,1,20,9,2017,12,0,20.122185747561065,0.9913507586266431,0.1087239960562311,0.022413340880473,1621.39,2008.0941182377103,1604.823123397
188,2017-09-20 12:10:00+10:00,263,1,20,9,2017,12,10,20.332943855110347,0.9913507586266431,0.1087239960562311,0.022413340880473,1791.15,2004.9643540802824,1772.8485666450001
189,2017-09-20 12:20:00+10:00,263,1,20,9,2017,12,20,20.833358247472074,0.9913507586266431,0.1087239960562311,0.022413340880473,2054.27,1997.415720904673,2033.280085421
190,2017-09-20 12:30:00+10:00,263,1,20,9,2017,12,30,21.603285999264177,0.9913507586266431,0.1087239960562311,0.022413340880473,2045.66,1985.4806664258447,2024.758059818
191,2017-09-20 12:40:00+10:00,263,1,20,9,2017,12,40,22.615181329985372,0.9913507586266431,0.1087239960562311,0.022413340880473,1997.85,1969.2086941057182,1977.436568055
192,2017-09-20 12:50:00+10:00,263,1,20,9,2017,12,50,23.83820365771778,0.9913507586266431,0.1087239960562311,0.022413340880473,1959.84,1948.6638328390186,1939.8149428319998
193,2017-09-20 13:00:00+10:00,263,1,20,9,2017,13,0,25.241625870856584,0.9913507586266431,0.1087239960562311,0.022413340880473,1814.23,1923.9214208235267,1795.692742129
194,2017-09-20 13:10:00+10:00,263,1,20,9,2017,13,10,26.79705363450192,0.9913507586266431,0.1087239960562311,0.022413340880473,1915.32,1895.0644234456597,1895.749834836
195,2017-09-20 13:20:00+10:00,263,1,20,9,2017,13,20,28.479518991150464,0.9913507586266431,0.1087239960562311,0.022413340880473,1826.44,1862.179546862391,1807.7779840120002
196,2017-09-20 13:30:00+10:00,263,1,20,9,2017,13,30,30.26776465058126,0.9913507586266431,0.1087239960562311,0.022413340880473,1888.83,1825.3534392541064,1869.530501709
197,2017-09-20 13:40:00+10:00,263,1,20,9,2017,13,40,32.144054568030526,0.9913507586266431,0.1087239960562311,0.022413340880473,1814.8,1784.6692889233857,1796.25691804
198,2017-09-20 13:50:00+10:00,263,1,20,9,2017,13,50,34.09376334465318,0.9913507586266431,0.1087239960562311,0.022413340880473,1761.63,1740.2041314645708,1743.6301931490002
199,2017-09-20 14:00:00+10:00,263,1,20,9,2017,14,0,36.104900802937586,0.9913507586266431,0.1087239960562311,0.022413340880473,1704.05,1692.0271665938963,1686.638528315
200,2017-09-20 14:10:00+10:00,263,1,20,9,2017,14,10,38.167654336186246,0.9913507586266431,0.1087239960562311,0.022413340880473,1544.61,1640.1993589230215,1528.8276384029998
201,2017-09-20 14:20:00+10:00,263,1,20,9,2017,14,20,40.2739850084532,0.9913507586266431,0.1087239960562311,0.022413340880473,1523.26,1584.7745565476366,1507.695786298
202,2017-09-20 14:30:00+10:00,263,1,20,9,2017,14,30,42.41728756213614,0.9913507586266431,0.1087239960562311,0.022413340880473,1349.47,1525.8023079176758,1335.681520381
203,2017-09-20 14:40:00+10:00,263,1,20,9,2017,14,40,44.59211187914641,0.9913507586266431,0.1087239960562311,0.022413340880473,1423.58,1463.3324926784603,1409.034286634
204,2017-09-20 14:50:00+10:00,263,1,20,9,2017,14,50,46.79393829368332,0.9913507586266431,0.1087239960562311,0.022413340880473,1295.32,1397.4218081083582,1282.0848088359999
205,2017-09-20 15:00:00+10:00,263,1,20,9,2017,15,0,49.01899783981283,0.9913507586266431,0.1087239960562311,0.022413340880473,1162.66,1328.1420719129355,1150.780288918
206,2017-09-20 15:10:00+10:00,263,1,20,9,2017,15,10,51.26412896794641,0.9913507586266431,0.1087239960562311,0.022413340880473,1175.39,1255.5902172728663,1163.3802175970002
207,2017-09-20 15:20:00+10:00,263,1,20,9,2017,15,20,53.52666339183297,0.9913507586266431,0.1087239960562311,0.022413340880473,1163.38,1179.8997702175557,1151.492932174
208,2017-09-20 15:30:00+10:00,263,1,20,9,2017,15,30,55.804335000509546,0.9913507586266431,0.1087239960562311,0.022413340880473,1037.63,1101.2535157731147,1027.0278079490001
209,2017-09-20 15:40:00+10:00,263,1,20,9,2017,15,40,58.095206954355696,0.9913507586266431,0.1087239960562311,0.022413340880473,974.242,1019.8969811011464,964.2874875166
210,2017-09-20 15:50:00+10:00,263,1,20,9,2017,15,50,60.397613097475386,0.9913507586266431,0.1087239960562311,0.022413340880473,918.335,936.1522941097458,908.9517284705
211,2017-09-20 16:00:00+10:00,263,1,20,9,2017,16,0,62.710110647034384,0.9913507586266431,0.1087239960562311,0.022413340880473,835.678,850.4319176960962,827.1392928994
212,2017-09-20 16:10:00+10:00,263,1,20,9,2017,16,10,65.03144178048629,0.9913507586266431,0.1087239960562311,0.022413340880473,683.016,763.2517154943115,676.0371474167999
213,2017-09-20 16:20:00+10:00,263,1,20,9,2017,16,20,67.36050226011116,0.9913507586266431,0.1087239960562311,0.022413340880473,626.678,675.2427769889312,620.2747921994
214,2017-09-20 16:30:00+10:00,263,1,20,9,2017,16,30,69.69631563791236,0.9913507586266431,0.1087239960562311,0.022413340880473,603.821,587.1614198789927,597.6513381683001
215,2017-09-20 16:40:00+10:00,263,1,20,9,2017,16,40,72.03801189661965,0.9913507586266431,0.1087239960562311,0.022413340880473,494.243,499.8967968645107,489.1929732989
216,2017-09-20 16:50:00+10:00,263,1,20,9,2017,16,50,74.38480962423368,0.9913507586266431,0.1087239960562311,0.022413340880473,431.764,414.47556320640774,427.3523649772
217,2017-09-20 17:00:00+10:00,263,1,20,9,2017,17,0,76.73600100614519,0.9913507586266431,0.1087239960562311,0.022413340880473,339.759,332.06311048230225,336.2874444657
218,2017-09-20 17:10:00+10:00,263,1,20,9,2017,17,10,79.09093906283132,0.9913507586266431,0.1087239960562311,0.022413340880473,287.752,253.96094027758505,284.8118363896
219,2017-09-20 17:20:00+10:00,263,1,20,9,2017,17,20,81.44902667208797,0.9913507586266431,0.1087239960562311,0.022413340880473,190.941,181.5998378247158,188.9900221443
220,2017-09-20 17:30:00+10:00,263,1,20,9,2017,17,30,83.8097070000371,0.9913507586266431,0.1087239960562311,0.022413340880473,131.196,116.52860792687187,129.8554786308
221,2017-09-20 17:40:00+10:00,263,1,20,9,2017,17,40,86.17245503031009,0.9913507586266431,0.1087239960562311,0.022413340880473,72.0822,60.398251394263625,71.34568570506
222,2017-09-20 17:50:00+10:00,263,1,20,9,2017,17,50,88.53676993001704,0.9913507586266431,0.1087239960562311,0.022413340880473,38.4434,14.941586691585355,38.05059687182
295,2017-09-21 06:00:00+10:00,264,2,21,9,2017,6,0,89.71299006575883,0.9919127824343819,0.1149550015712187,0.01563485450259627,17.6958,-3.1388792483732306,17.51715028152
296,2017-09-21 06:10:00+10:00,264,2,21,9,2017,6,10,87.34758755969084,0.9919127824343819,0.1149550015712187,0.01563485450259627,19.6579,36.37761934642469,19.459441704760003
297,2017-09-21 06:20:00+10:00,264,2,21,9,2017,6,20,84.98326837797913,0.9919127824343819,0.1149550015712187,0.01563485450259627,36.8008,87.46922425023266,36.42927384352
298,2017-09-21 06:30:00+10:00,264,2,21,9,2017,6,30,82.62051961356255,0.9919127824343819,0.1149550015712187,0.01563485450259627,178.781,148.37220870852886,176.9760985364
299,2017-09-21 06:40:00+10:00,264,2,21,9,2017,6,40,80.25984689393283,0.9919127824343819,0.1149550015712187,0.01563485450259627,298.051,217.3921042480445,295.0419963244
300,2017-09-21 06:50:00+10:00,264,2,21,9,2017,6,50,77.90178157657654,0.9919127824343819,0.1149550015712187,0.01563485450259627,261.357,292.9264408679232,258.71844427080003
301,2017-09-21 07:00:00+10:00,264,2,21,9,2017,7,0,75.5468886236397,0.9919127824343819,0.1149550015712187,0.01563485450259627,349.726,373.4829876379044,346.1953061944
302,2017-09-21 07:10:00+10:00,264,2,21,9,2017,7,10,73.19577539362703,0.9919127824343819,0.1149550015712187,0.01563485450259627,429.152,457.69341792545686,424.8194530688
303,2017-09-21 07:20:00+10:00,264,2,21,9,2017,7,20,70.84910162912843,0.9919127824343819,0.1149550015712187,0.01563485450259627,732.353,544.3224543751699,724.9594570531999
304,2017-09-21 07:30:00+10:00,264,2,21,9,2017,7,30,68.50759097492245,0.9919127824343819,0.1149550015712187,0.01563485450259627,647.524,632.2726708840662,640.9868567056
305,2017-09-21 07:40:00+10:00,264,2,21,9,2017,7,40,66.17204443392285,0.9919127824343819,0.1149550015712187,0.01563485450259627,870.731,720.5852389161744,861.9404481164
306,2017-09-21 07:50:00+10:00,264,2,21,9,2017,7,50,63.84335626415406,0.9919127824343819,0.1149550015712187,0.01563485450259627,510.492,808.4370008079209,505.3382769648
307,2017-09-21 08:00:00+10:00,264,2,21,9,2017,8,0,61.52253294471787,0.9919127824343819,0.1149550015712187,0.01563485450259627,364.689,895.1343310045188,361.00724573160005
308,2017-09-21 08:10:00+10:00,264,2,21,9,2017,8,10,59.210716001114825,0.9919127824343819,0.1149550015712187,0.01563485450259627,366.959,980.1043058046346,363.2543287196
309,2017-09-21 08:20:00+10:00,264,2,21,9,2017,8,20,56.909209691555304,0.9919127824343819,0.1149550015712187,0.01563485450259627,568.633,1062.8837421775281,562.8923086852001
310,2017-09-21 08:30:00+10:00,264,2,21,9,2017,8,30,54.619514830699345,0.9919127824343819,0.1149550015712187,0.01563485450259627,510.783,1143.1066862017315,505.6263391452
311,2017-09-21 08:40:00+10:00,264,2,21,9,2017,8,40,52.34337038441507,0.9919127824343819,0.1149550015712187,0.01563485450259627,495.579,1220.4909319483124,490.5758326476
312,2017-09-21 08:50:00+10:00,264,2,21,9,2017,8,50,50.08280493225038,0.9919127824343819,0.1149550015712187,0.01563485450259627,449.331,1294.8241331028944,444.7947339564
313,2017-09-21 09:00:00+10:00,264,2,21,9,2017,9,0,47.84020069186036,0.9919127824343819,0.1149550015712187,0.01563485450259627,237.306,1365.9500337700686,234.9102535464
314,2017-09-21 09:10:00+10:00,264,2,21,9,2017,9,10,45.61837356362419,0.9919127824343819,0.1149550015712187,0.01563485450259627,480.181,1433.7552937245487,475.33328469639997
315,2017-09-21 09:20:00+10:00,264,2,21,9,2017,9,20,43.42067361494486,0.9919127824343819,0.1149550015712187,0.01563485450259627,1480.84,1498.157319293255,1465.890031696
316,2017-09-21 09:30:00+10:00,264,2,21,9,2017,9,30,41.25111160012665,0.9919127824343819,0.1149550015712187,0.01563485450259627,1431.12,1559.09343684523,1416.671984928
317,2017-09-21 09:40:00+10:00,264,2,21,9,2017,9,40,39.11451848210269,0.9919127824343819,0.1149550015712187,0.01563485450259627,1754.89,1616.5116645530334,1737.173332516
318,2017-09-21 09:50:00+10:00,264,2,21,9,2017,9,50,37.016746372535,0.9919127824343819,0.1149550015712187,0.01563485450259627,1768.53,1670.3632528331498,1750.675628532
319,2017-09-21 10:00:00+10:00,264,2,21,9,2017,10,0,34.96492052405375,0.9919127824343819,0.1149550015712187,0.01563485450259627,1812.16,1720.5970778714727,1793.865157504
320,2017-09-21 10:10:00+10:00,264,2,21,9,2017,10,10,32.96775228329671,0.9919127824343819,0.1149550015712187,0.01563485450259627,1852.63,1767.1558890174574,1833.9265885720001
321,2017-09-21 10:20:00+10:00,264,2,21,9,2017,10,20,31.035920792830467,0.9919127824343819,0.1149550015712187,0.01563485450259627,1894.56,1809.9743325349918,1875.433280064
322,2017-09-21 10:30:00+10:00,264,2,21,9,2017,10,30,29.182523961930684,0.9919127824343819,0.1149550015712187,0.01563485450259627,1924.67,1848.9786039048076,1905.2393015480002
323,2017-09-21 10:40:00+10:00,264,2,21,9,2017,10,40,27.423582019935473,0.9919127824343819,0.1149550015712187,0.01563485450259627,93.9613,1884.0875208995067,93.01270429972
324,2017-09-21 10:50:00+10:00,264,2,21,9,2017,10,50,25.778542423383886,0.9919127824343819,0.1149550015712187,0.01563485450259627,78.3385,1915.2147618843348,77.5476258394
325,2017-09-21 11:00:00+10:00,264,2,21,9,2017,11,0,24.27067387742056,0.9919127824343819,0.1149550015712187,0.01563485450259627,1991.91,1942.271979632272,1971.800473404
326,2017-09-21 11:10:00+10:00,264,2,21,9,2017,11,10,22.927144321922516,0.9919127824343819,0.1149550015712187,0.01563485450259627,1930.92,1965.1724812497969,1911.426204048
327,2017-09-21 11:20:00+10:00,264,2,21,9,2017,11,20,21.778466342985524,0.9919127824343819,0.1149550015712187,0.01563485450259627,2024.42,1983.8351599071304,2003.9822654480001
328,2017-09-21 11:30:00+10:00,264,2,21,9,2017,11,30,20.856923060341167,0.9919127824343819,0.1149550015712187,0.01563485450259627,2027.37,1998.1883737165185,2006.9024834279999
329,2017-09-21 11:40:00+10:00,264,2,21,9,2017,11,40,20.193685005750602,0.9919127824343819,0.1149550015712187,0.01563485450259627,2045.51,2008.1734905270155,2024.859349244
330,2017-09-21 11:50:00+10:00,264,2,21,9,2017,11,50,19.814742617905843,0.9919127824343819,0.1149550015712187,0.01563485450259627,2057.41,2013.7478533207989,2036.639211604
331,2017-09-21 12:00:00+10:00,264,2,21,9,2017,12,0,19.73649797331491,0.9919127824343819,0.1149550015712187,0.01563485450259627,1615.22,2014.8869675648327,1598.913384968
332,2017-09-21 12:10:00+10:00,264,2,21,9,2017,12,10,19.962491197892525,0.9919127824343819,0.1149550015712187,0.01563485450259627,2042.94,2011.585767162714,2022.315294936
333,2017-09-21 12:20:00+10:00,264,2,21,9,2017,12,20,20.482643178495945,0.9919127824343819,0.1149550015712187,0.01563485450259627,202.003,2003.8588771229342,199.9636585132
334,2017-09-21 12:30:00+10:00,264,2,21,9,2017,12,30,21.27536412787898,0.9919127824343819,0.1149550015712187,0.01563485450259627,573.493,1991.7398560468166,567.7032440692001
335,2017-09-21 12:40:00+10:00,264,2,21,9,2017,12,40,22.31158184560653,0.9919127824343819,0.1149550015712187,0.01563485450259627,1025.67,1975.2794672505313,1015.3152459480001
336,2017-09-21 12:50:00+10:00,264,2,21,9,2017,12,50,23.55913876715393,0.9919127824343819,0.1149550015712187,0.01563485450259627,581.213,1954.54309095351,575.3453060372
